7059;3;3
X;id
 8.33333 5 0;0
 9.16667 5 0;0
 9.16667 5 0;0
 9.16667 5 0;0
 10 5 0;0
 10 5 0;0
 10 5 0;0
 5.83333 5.83333 0;0
 5.83333 5.83333 0;0
 5.83333 5.83333 0;0
 6.66667 5.83333 0;0
 6.66667 5.83333 0;0
 6.66667 5.83333 0;0
 7.5 5.83333 0;0
 7.5 5.83333 0;0
 7.5 5.83333 0;0
 8.33333 5.83333 0;0
 8.33333 5.83333 0;0
 8.33333 5.83333 0;0
 9.16667 5.83333 0;0
 9.16667 5.83333 0;0
 9.16667 5.83333 0;0
 10 5.83333 0;0
 10 5.83333 0;0
 10 5.83333 0;0
 5.83333 6.66667 0;0
 5.83333 6.66667 0;0
 5.83333 6.66667 0;0
 6.66667 6.66667 0;0
 6.66667 6.66667 0;0
 6.66667 6.66667 0;0
 7.5 6.66667 0;0
 7.5 6.66667 0;0
 7.5 6.66667 0;0
 8.33333 6.66667 0;0
 8.33333 6.66667 0;0
 8.33333 6.66667 0;0
 9.16667 6.66667 0;0
 9.16667 6.66667 0;0
 9.16667 6.66667 0;0
 10 6.66667 0;0
 10 6.66667 0;0
 10 6.66667 0;0
 5.83333 7.5 0;0
 5.83333 7.5 0;0
 5.83333 7.5 0;0
 6.66667 7.5 0;0
 6.66667 7.5 0;0
 6.66667 7.5 0;0
 7.5 7.5 0;0
 7.5 7.5 0;0
 7.5 7.5 0;0
 8.33333 7.5 0;0
 8.33333 7.5 0;0
 8.33333 7.5 0;0
 9.16667 7.5 0;0
 9.16667 7.5 0;0
 9.16667 7.5 0;0
 10 7.5 0;0
 10 7.5 0;0
 10 7.5 0;0
 5.83333 8.33333 0;0
 5.83333 8.33333 0;0
 5.83333 8.33333 0;0
 6.66667 8.33333 0;0
 6.66667 8.33333 0;0
 6.66667 8.33333 0;0
 7.5 8.33333 0;0
 7.5 8.33333 0;0
 7.5 8.33333 0;0
 8.33333 8.33333 0;0
 8.33333 8.33333 0;0
 8.33333 8.33333 0;0
 9.16667 8.33333 0;0
 9.16667 8.33333 0;0
 9.16667 8.33333 0;0
 10 8.33333 0;0
 10 8.33333 0;0
 10 8.33333 0;0
 5.83333 9.16667 0;0
 5.83333 9.16667 0;0
 5.83333 9.16667 0;0
 6.66667 9.16667 0;0
 6.66667 9.16667 0;0
 6.66667 9.16667 0;0
 7.5 9.16667 0;0
 7.5 9.16667 0;0
 7.5 9.16667 0;0
 8.33333 9.16667 0;0
 8.33333 9.16667 0;0
 8.33333 9.16667 0;0
 9.16667 9.16667 0;0
 9.16667 9.16667 0;0
 9.16667 9.16667 0;0
 10 9.16667 0;0
 10 9.16667 0;0
 10 9.16667 0;0
 5.83333 10 0;0
 5.83333 10 0;0
 5.83333 10 0;0
 6.66667 10 0;0
 6.66667 10 0;0
 6.66667 10 0;0
 7.5 10 0;0
 7.5 10 0;0
 7.5 10 0;0
 8.33333 10 0;0
 8.33333 10 0;0
 8.33333 10 0;0
 9.16667 10 0;0
 9.16667 10 0;0
 9.16667 10 0;0
 10 10 0;0
 10 10 0;0
 10 10 0;0
 5.83333 0 0.833333;0
 5.83333 0 0.833333;0
 5.83333 0 0.833333;0
 6.66667 0 0.833333;0
 6.66667 0 0.833333;0
 6.66667 0 0.833333;0
 7.5 0 0.833333;0
 7.5 0 0.833333;0
 7.5 0 0.833333;0
 8.33333 0 0.833333;0
 8.33333 0 0.833333;0
 8.33333 0 0.833333;0
 9.16667 0 0.833333;0
 9.16667 0 0.833333;0
 9.16667 0 0.833333;0
 10 0 0.833333;0
 10 0 0.833333;0
 10 0 0.833333;0
 5.83333 0.833333 0.833333;0
 5.83333 0.833333 0.833333;0
 5.83333 0.833333 0.833333;0
 6.66667 0.833333 0.833333;0
 6.66667 0.833333 0.833333;0
 6.66667 0.833333 0.833333;0
 7.5 0.833333 0.833333;0
 7.5 0.833333 0.833333;0
 7.5 0.833333 0.833333;0
 8.33333 0.833333 0.833333;0
 8.33333 0.833333 0.833333;0
 8.33333 0.833333 0.833333;0
 9.16667 0.833333 0.833333;0
 9.16667 0.833333 0.833333;0
 9.16667 0.833333 0.833333;0
 10 0.833333 0.833333;0
 10 0.833333 0.833333;0
 10 0.833333 0.833333;0
 5.83333 1.66667 0.833333;0
 5.83333 1.66667 0.833333;0
 5.83333 1.66667 0.833333;0
 6.66667 1.66667 0.833333;0
 6.66667 1.66667 0.833333;0
 6.66667 1.66667 0.833333;0
 7.5 1.66667 0.833333;0
 7.5 1.66667 0.833333;0
 7.5 1.66667 0.833333;0
 8.33333 1.66667 0.833333;0
 8.33333 1.66667 0.833333;0
 8.33333 1.66667 0.833333;0
 9.16667 1.66667 0.833333;0
 9.16667 1.66667 0.833333;0
 9.16667 1.66667 0.833333;0
 10 1.66667 0.833333;0
 10 1.66667 0.833333;0
 10 1.66667 0.833333;0
 5.83333 2.5 0.833333;0
 5.83333 2.5 0.833333;0
 5.83333 2.5 0.833333;0
 6.66667 2.5 0.833333;0
 6.66667 2.5 0.833333;0
 6.66667 2.5 0.833333;0
 7.5 2.5 0.833333;0
 7.5 2.5 0.833333;0
 7.5 2.5 0.833333;0
 8.33333 2.5 0.833333;0
 8.33333 2.5 0.833333;0
 8.33333 2.5 0.833333;0
 9.16667 2.5 0.833333;0
 9.16667 2.5 0.833333;0
 9.16667 2.5 0.833333;0
 10 2.5 0.833333;0
 10 2.5 0.833333;0
 10 2.5 0.833333;0
 5.83333 3.33333 0.833333;0
 5.83333 3.33333 0.833333;0
 5.83333 3.33333 0.833333;0
 6.66667 3.33333 0.833333;0
 6.66667 3.33333 0.833333;0
 6.66667 3.33333 0.833333;0
 7.5 3.33333 0.833333;0
 7.5 3.33333 0.833333;0
 7.5 3.33333 0.833333;0
 8.33333 3.33333 0.833333;0
 8.33333 3.33333 0.833333;0
 8.33333 3.33333 0.833333;0
 9.16667 3.33333 0.833333;0
 9.16667 3.33333 0.833333;0
 9.16667 3.33333 0.833333;0
 10 3.33333 0.833333;0
 10 3.33333 0.833333;0
 10 3.33333 0.833333;0
 5.83333 4.16667 0.833333;0
 5.83333 4.16667 0.833333;0
 5.83333 4.16667 0.833333;0
 6.66667 4.16667 0.833333;0
 6.66667 4.16667 0.833333;0
 6.66667 4.16667 0.833333;0
 7.5 4.16667 0.833333;0
 7.5 4.16667 0.833333;0
 7.5 4.16667 0.833333;0
 8.33333 4.16667 0.833333;0
 8.33333 4.16667 0.833333;0
 8.33333 4.16667 0.833333;0
 9.16667 4.16667 0.833333;0
 9.16667 4.16667 0.833333;0
 9.16667 4.16667 0.833333;0
 10 4.16667 0.833333;0
 10 4.16667 0.833333;0
 10 4.16667 0.833333;0
 5.83333 5 0.833333;0
 5.83333 5 0.833333;0
 5.83333 5 0.833333;0
 6.66667 5 0.833333;0
 6.66667 5 0.833333;0
 6.66667 5 0.833333;0
 7.5 5 0.833333;0
 7.5 5 0.833333;0
 7.5 5 0.833333;0
 8.33333 5 0.833333;0
 8.33333 5 0.833333;0
 8.33333 5 0.833333;0
 9.16667 5 0.833333;0
 9.16667 5 0.833333;0
 9.16667 5 0.833333;0
 10 5 0.833333;0
 10 5 0.833333;0
 10 5 0.833333;0
 5.83333 5.83333 0.833333;0
 5.83333 5.83333 0.833333;0
 5.83333 5.83333 0.833333;0
 6.66667 5.83333 0.833333;0
 6.66667 5.83333 0.833333;0
 6.66667 5.83333 0.833333;0
 7.5 5.83333 0.833333;0
 7.5 5.83333 0.833333;0
 7.5 5.83333 0.833333;0
 8.33333 5.83333 0.833333;0
 8.33333 5.83333 0.833333;0
 8.33333 5.83333 0.833333;0
 9.16667 5.83333 0.833333;0
 9.16667 5.83333 0.833333;0
 9.16667 5.83333 0.833333;0
 10 5.83333 0.833333;0
 10 5.83333 0.833333;0
 10 5.83333 0.833333;0
 5.83333 6.66667 0.833333;0
 5.83333 6.66667 0.833333;0
 5.83333 6.66667 0.833333;0
 6.66667 6.66667 0.833333;0
 6.66667 6.66667 0.833333;0
 6.66667 6.66667 0.833333;0
 7.5 6.66667 0.833333;0
 7.5 6.66667 0.833333;0
 7.5 6.66667 0.833333;0
 8.33333 6.66667 0.833333;0
 8.33333 6.66667 0.833333;0
 8.33333 6.66667 0.833333;0
 9.16667 6.66667 0.833333;0
 9.16667 6.66667 0.833333;0
 9.16667 6.66667 0.833333;0
 10 6.66667 0.833333;0
 10 6.66667 0.833333;0
 10 6.66667 0.833333;0
 5.83333 7.5 0.833333;0
 5.83333 7.5 0.833333;0
 5.83333 7.5 0.833333;0
 6.66667 7.5 0.833333;0
 6.66667 7.5 0.833333;0
 6.66667 7.5 0.833333;0
 7.5 7.5 0.833333;0
 7.5 7.5 0.833333;0
 7.5 7.5 0.833333;0
 8.33333 7.5 0.833333;0
 8.33333 7.5 0.833333;0
 8.33333 7.5 0.833333;0
 9.16667 7.5 0.833333;0
 9.16667 7.5 0.833333;0
 9.16667 7.5 0.833333;0
 10 7.5 0.833333;0
 10 7.5 0.833333;0
 10 7.5 0.833333;0
 5.83333 8.33333 0.833333;0
 5.83333 8.33333 0.833333;0
 5.83333 8.33333 0.833333;0
 6.66667 8.33333 0.833333;0
 6.66667 8.33333 0.833333;0
 6.66667 8.33333 0.833333;0
 7.5 8.33333 0.833333;0
 7.5 8.33333 0.833333;0
 7.5 8.33333 0.833333;0
 8.33333 8.33333 0.833333;0
 8.33333 8.33333 0.833333;0
 8.33333 8.33333 0.833333;0
 9.16667 8.33333 0.833333;0
 9.16667 8.33333 0.833333;0
 9.16667 8.33333 0.833333;0
 10 8.33333 0.833333;0
 10 8.33333 0.833333;0
 10 8.33333 0.833333;0
 5.83333 9.16667 0.833333;0
 5.83333 9.16667 0.833333;0
 5.83333 9.16667 0.833333;0
 6.66667 9.16667 0.833333;0
 6.66667 9.16667 0.833333;0
 6.66667 9.16667 0.833333;0
 7.5 9.16667 0.833333;0
 7.5 9.16667 0.833333;0
 7.5 9.16667 0.833333;0
 8.33333 9.16667 0.833333;0
 8.33333 9.16667 0.833333;0
 8.33333 9.16667 0.833333;0
 9.16667 9.16667 0.833333;0
 9.16667 9.16667 0.833333;0
 9.16667 9.16667 0.833333;0
 10 9.16667 0.833333;0
 10 9.16667 0.833333;0
 10 9.16667 0.833333;0
 5.83333 10 0.833333;0
 5.83333 10 0.833333;0
 5.83333 10 0.833333;0
 6.66667 10 0.833333;0
 6.66667 10 0.833333;0
 6.66667 10 0.833333;0
 7.5 10 0.833333;0
 7.5 10 0.833333;0
 7.5 10 0.833333;0
 8.33333 10 0.833333;0
 8.33333 10 0.833333;0
 8.33333 10 0.833333;0
 9.16667 10 0.833333;0
 9.16667 10 0.833333;0
 9.16667 10 0.833333;0
 10 10 0.833333;0
 10 10 0.833333;0
 10 10 0.833333;0
 5.83333 0 1.66667;0
 5.83333 0 1.66667;0
 5.83333 0 1.66667;0
 6.66667 0 1.66667;0
 6.66667 0 1.66667;0
 6.66667 0 1.66667;0
 7.5 0 1.66667;0
 7.5 0 1.66667;0
 7.5 0 1.66667;0
 8.33333 0 1.66667;0
 8.33333 0 1.66667;0
 8.33333 0 1.66667;0
 9.16667 0 1.66667;0
 9.16667 0 1.66667;0
 9.16667 0 1.66667;0
 10 0 1.66667;0
 10 0 1.66667;0
 10 0 1.66667;0
 5.83333 0.833333 1.66667;0
 5.83333 0.833333 1.66667;0
 5.83333 0.833333 1.66667;0
 6.66667 0.833333 1.66667;0
 6.66667 0.833333 1.66667;0
 6.66667 0.833333 1.66667;0
 7.5 0.833333 1.66667;0
 7.5 0.833333 1.66667;0
 7.5 0.833333 1.66667;0
 8.33333 0.833333 1.66667;0
 8.33333 0.833333 1.66667;0
 8.33333 0.833333 1.66667;0
 9.16667 0.833333 1.66667;0
 9.16667 0.833333 1.66667;0
 9.16667 0.833333 1.66667;0
 10 0.833333 1.66667;0
 10 0.833333 1.66667;0
 10 0.833333 1.66667;0
 5.83333 1.66667 1.66667;0
 5.83333 1.66667 1.66667;0
 5.83333 1.66667 1.66667;0
 6.66667 1.66667 1.66667;0
 6.66667 1.66667 1.66667;0
 6.66667 1.66667 1.66667;0
 7.5 1.66667 1.66667;0
 7.5 1.66667 1.66667;0
 7.5 1.66667 1.66667;0
 8.33333 1.66667 1.66667;0
 8.33333 1.66667 1.66667;0
 8.33333 1.66667 1.66667;0
 9.16667 1.66667 1.66667;0
 9.16667 1.66667 1.66667;0
 9.16667 1.66667 1.66667;0
 10 1.66667 1.66667;0
 10 1.66667 1.66667;0
 10 1.66667 1.66667;0
 5.83333 2.5 1.66667;0
 5.83333 2.5 1.66667;0
 5.83333 2.5 1.66667;0
 6.66667 2.5 1.66667;0
 6.66667 2.5 1.66667;0
 6.66667 2.5 1.66667;0
 7.5 2.5 1.66667;0
 7.5 2.5 1.66667;0
 7.5 2.5 1.66667;0
 8.33333 2.5 1.66667;0
 8.33333 2.5 1.66667;0
 8.33333 2.5 1.66667;0
 9.16667 2.5 1.66667;0
 9.16667 2.5 1.66667;0
 9.16667 2.5 1.66667;0
 10 2.5 1.66667;0
 10 2.5 1.66667;0
 10 2.5 1.66667;0
 5.83333 3.33333 1.66667;0
 5.83333 3.33333 1.66667;0
 5.83333 3.33333 1.66667;0
 6.66667 3.33333 1.66667;0
 6.66667 3.33333 1.66667;0
 6.66667 3.33333 1.66667;0
 7.5 3.33333 1.66667;0
 7.5 3.33333 1.66667;0
 7.5 3.33333 1.66667;0
 8.33333 3.33333 1.66667;0
 8.33333 3.33333 1.66667;0
 8.33333 3.33333 1.66667;0
 9.16667 3.33333 1.66667;0
 9.16667 3.33333 1.66667;0
 9.16667 3.33333 1.66667;0
 10 3.33333 1.66667;0
 10 3.33333 1.66667;0
 10 3.33333 1.66667;0
 5.83333 4.16667 1.66667;0
 5.83333 4.16667 1.66667;0
 5.83333 4.16667 1.66667;0
 6.66667 4.16667 1.66667;0
 6.66667 4.16667 1.66667;0
 6.66667 4.16667 1.66667;0
 7.5 4.16667 1.66667;0
 7.5 4.16667 1.66667;0
 7.5 4.16667 1.66667;0
 8.33333 4.16667 1.66667;0
 8.33333 4.16667 1.66667;0
 8.33333 4.16667 1.66667;0
 9.16667 4.16667 1.66667;0
 9.16667 4.16667 1.66667;0
 9.16667 4.16667 1.66667;0
 10 4.16667 1.66667;0
 10 4.16667 1.66667;0
 10 4.16667 1.66667;0
 5.83333 5 1.66667;0
 5.83333 5 1.66667;0
 5.83333 5 1.66667;0
 6.66667 5 1.66667;0
 6.66667 5 1.66667;0
 6.66667 5 1.66667;0
 7.5 5 1.66667;0
 7.5 5 1.66667;0
 7.5 5 1.66667;0
 8.33333 5 1.66667;0
 8.33333 5 1.66667;0
 8.33333 5 1.66667;0
 9.16667 5 1.66667;0
 9.16667 5 1.66667;0
 9.16667 5 1.66667;0
 10 5 1.66667;0
 10 5 1.66667;0
 10 5 1.66667;0
 5.83333 5.83333 1.66667;0
 5.83333 5.83333 1.66667;0
 5.83333 5.83333 1.66667;0
 6.66667 5.83333 1.66667;0
 6.66667 5.83333 1.66667;0
 6.66667 5.83333 1.66667;0
 7.5 5.83333 1.66667;0
 7.5 5.83333 1.66667;0
 7.5 5.83333 1.66667;0
 8.33333 5.83333 1.66667;0
 8.33333 5.83333 1.66667;0
 8.33333 5.83333 1.66667;0
 9.16667 5.83333 1.66667;0
 9.16667 5.83333 1.66667;0
 9.16667 5.83333 1.66667;0
 10 5.83333 1.66667;0
 10 5.83333 1.66667;0
 10 5.83333 1.66667;0
 5.83333 6.66667 1.66667;0
 5.83333 6.66667 1.66667;0
 5.83333 6.66667 1.66667;0
 6.66667 6.66667 1.66667;0
 6.66667 6.66667 1.66667;0
 6.66667 6.66667 1.66667;0
 7.5 6.66667 1.66667;0
 7.5 6.66667 1.66667;0
 7.5 6.66667 1.66667;0
 8.33333 6.66667 1.66667;0
 8.33333 6.66667 1.66667;0
 8.33333 6.66667 1.66667;0
 9.16667 6.66667 1.66667;0
 9.16667 6.66667 1.66667;0
 9.16667 6.66667 1.66667;0
 10 6.66667 1.66667;0
 10 6.66667 1.66667;0
 10 6.66667 1.66667;0
 5.83333 7.5 1.66667;0
 5.83333 7.5 1.66667;0
 5.83333 7.5 1.66667;0
 6.66667 7.5 1.66667;0
 6.66667 7.5 1.66667;0
 6.66667 7.5 1.66667;0
 7.5 7.5 1.66667;0
 7.5 7.5 1.66667;0
 7.5 7.5 1.66667;0
 8.33333 7.5 1.66667;0
 8.33333 7.5 1.66667;0
 8.33333 7.5 1.66667;0
 9.16667 7.5 1.66667;0
 9.16667 7.5 1.66667;0
 9.16667 7.5 1.66667;0
 10 7.5 1.66667;0
 10 7.5 1.66667;0
 10 7.5 1.66667;0
 5.83333 8.33333 1.66667;0
 5.83333 8.33333 1.66667;0
 5.83333 8.33333 1.66667;0
 6.66667 8.33333 1.66667;0
 6.66667 8.33333 1.66667;0
 6.66667 8.33333 1.66667;0
 7.5 8.33333 1.66667;0
 7.5 8.33333 1.66667;0
 7.5 8.33333 1.66667;0
 8.33333 8.33333 1.66667;0
 8.33333 8.33333 1.66667;0
 8.33333 8.33333 1.66667;0
 9.16667 8.33333 1.66667;0
 9.16667 8.33333 1.66667;0
 9.16667 8.33333 1.66667;0
 10 8.33333 1.66667;0
 10 8.33333 1.66667;0
 10 8.33333 1.66667;0
 5.83333 9.16667 1.66667;0
 5.83333 9.16667 1.66667;0
 5.83333 9.16667 1.66667;0
 6.66667 9.16667 1.66667;0
 6.66667 9.16667 1.66667;0
 6.66667 9.16667 1.66667;0
 7.5 9.16667 1.66667;0
 7.5 9.16667 1.66667;0
 7.5 9.16667 1.66667;0
 8.33333 9.16667 1.66667;0
 8.33333 9.16667 1.66667;0
 8.33333 9.16667 1.66667;0
 9.16667 9.16667 1.66667;0
 9.16667 9.16667 1.66667;0
 9.16667 9.16667 1.66667;0
 10 9.16667 1.66667;0
 10 9.16667 1.66667;0
 10 9.16667 1.66667;0
 5.83333 10 1.66667;0
 5.83333 10 1.66667;0
 5.83333 10 1.66667;0
 6.66667 10 1.66667;0
 6.66667 10 1.66667;0
 6.66667 10 1.66667;0
 7.5 10 1.66667;0
 7.5 10 1.66667;0
 7.5 10 1.66667;0
 8.33333 10 1.66667;0
 8.33333 10 1.66667;0
 8.33333 10 1.66667;0
 9.16667 10 1.66667;0
 9.16667 10 1.66667;0
 9.16667 10 1.66667;0
 10 10 1.66667;0
 10 10 1.66667;0
 10 10 1.66667;0
 5.83333 0 2.5;0
 5.83333 0 2.5;0
 5.83333 0 2.5;0
 6.66667 0 2.5;0
 6.66667 0 2.5;0
 6.66667 0 2.5;0
 7.5 0 2.5;0
 7.5 0 2.5;0
 7.5 0 2.5;0
 8.33333 0 2.5;0
 8.33333 0 2.5;0
 8.33333 0 2.5;0
 9.16667 0 2.5;0
 9.16667 0 2.5;0
 9.16667 0 2.5;0
 10 0 2.5;0
 10 0 2.5;0
 10 0 2.5;0
 5.83333 0.833333 2.5;0
 5.83333 0.833333 2.5;0
 5.83333 0.833333 2.5;0
 6.66667 0.833333 2.5;0
 6.66667 0.833333 2.5;0
 6.66667 0.833333 2.5;0
 7.5 0.833333 2.5;0
 7.5 0.833333 2.5;0
 7.5 0.833333 2.5;0
 8.33333 0.833333 2.5;0
 8.33333 0.833333 2.5;0
 8.33333 0.833333 2.5;0
 9.16667 0.833333 2.5;0
 9.16667 0.833333 2.5;0
 9.16667 0.833333 2.5;0
 10 0.833333 2.5;0
 10 0.833333 2.5;0
 10 0.833333 2.5;0
 5.83333 1.66667 2.5;0
 5.83333 1.66667 2.5;0
 5.83333 1.66667 2.5;0
 6.66667 1.66667 2.5;0
 6.66667 1.66667 2.5;0
 6.66667 1.66667 2.5;0
 7.5 1.66667 2.5;0
 7.5 1.66667 2.5;0
 7.5 1.66667 2.5;0
 8.33333 1.66667 2.5;0
 8.33333 1.66667 2.5;0
 8.33333 1.66667 2.5;0
 9.16667 1.66667 2.5;0
 9.16667 1.66667 2.5;0
 9.16667 1.66667 2.5;0
 10 1.66667 2.5;0
 10 1.66667 2.5;0
 10 1.66667 2.5;0
 5.83333 2.5 2.5;0
 5.83333 2.5 2.5;0
 5.83333 2.5 2.5;0
 6.66667 2.5 2.5;0
 6.66667 2.5 2.5;0
 6.66667 2.5 2.5;0
 7.5 2.5 2.5;0
 7.5 2.5 2.5;0
 7.5 2.5 2.5;0
 8.33333 2.5 2.5;0
 8.33333 2.5 2.5;0
 8.33333 2.5 2.5;0
 9.16667 2.5 2.5;0
 9.16667 2.5 2.5;0
 9.16667 2.5 2.5;0
 10 2.5 2.5;0
 10 2.5 2.5;0
 10 2.5 2.5;0
 5.83333 3.33333 2.5;0
 5.83333 3.33333 2.5;0
 5.83333 3.33333 2.5;0
 6.66667 3.33333 2.5;0
 6.66667 3.33333 2.5;0
 6.66667 3.33333 2.5;0
 7.5 3.33333 2.5;0
 7.5 3.33333 2.5;0
 7.5 3.33333 2.5;0
 8.33333 3.33333 2.5;0
 8.33333 3.33333 2.5;0
 8.33333 3.33333 2.5;0
 9.16667 3.33333 2.5;0
 9.16667 3.33333 2.5;0
 9.16667 3.33333 2.5;0
 10 3.33333 2.5;0
 10 3.33333 2.5;0
 10 3.33333 2.5;0
 5.83333 4.16667 2.5;0
 5.83333 4.16667 2.5;0
 5.83333 4.16667 2.5;0
 6.66667 4.16667 2.5;0
 6.66667 4.16667 2.5;0
 6.66667 4.16667 2.5;0
 7.5 4.16667 2.5;0
 7.5 4.16667 2.5;0
 7.5 4.16667 2.5;0
 8.33333 4.16667 2.5;0
 8.33333 4.16667 2.5;0
 8.33333 4.16667 2.5;0
 9.16667 4.16667 2.5;0
 9.16667 4.16667 2.5;0
 9.16667 4.16667 2.5;0
 10 4.16667 2.5;0
 10 4.16667 2.5;0
 10 4.16667 2.5;0
 5.83333 5 2.5;0
 5.83333 5 2.5;0
 5.83333 5 2.5;0
 6.66667 5 2.5;0
 6.66667 5 2.5;0
 6.66667 5 2.5;0
 7.5 5 2.5;0
 7.5 5 2.5;0
 7.5 5 2.5;0
 8.33333 5 2.5;0
 8.33333 5 2.5;0
 8.33333 5 2.5;0
 9.16667 5 2.5;0
 9.16667 5 2.5;0
 9.16667 5 2.5;0
 10 5 2.5;0
 10 5 2.5;0
 10 5 2.5;0
 5.83333 5.83333 2.5;0
 5.83333 5.83333 2.5;0
 5.83333 5.83333 2.5;0
 6.66667 5.83333 2.5;0
 6.66667 5.83333 2.5;0
 6.66667 5.83333 2.5;0
 7.5 5.83333 2.5;0
 7.5 5.83333 2.5;0
 7.5 5.83333 2.5;0
 8.33333 5.83333 2.5;0
 8.33333 5.83333 2.5;0
 8.33333 5.83333 2.5;0
 9.16667 5.83333 2.5;0
 9.16667 5.83333 2.5;0
 9.16667 5.83333 2.5;0
 10 5.83333 2.5;0
 10 5.83333 2.5;0
 10 5.83333 2.5;0
 5.83333 6.66667 2.5;0
 5.83333 6.66667 2.5;0
 5.83333 6.66667 2.5;0
 6.66667 6.66667 2.5;0
 6.66667 6.66667 2.5;0
 6.66667 6.66667 2.5;0
 7.5 6.66667 2.5;0
 7.5 6.66667 2.5;0
 7.5 6.66667 2.5;0
 8.33333 6.66667 2.5;0
 8.33333 6.66667 2.5;0
 8.33333 6.66667 2.5;0
 9.16667 6.66667 2.5;0
 9.16667 6.66667 2.5;0
 9.16667 6.66667 2.5;0
 10 6.66667 2.5;0
 10 6.66667 2.5;0
 10 6.66667 2.5;0
 5.83333 7.5 2.5;0
 5.83333 7.5 2.5;0
 5.83333 7.5 2.5;0
 6.66667 7.5 2.5;0
 6.66667 7.5 2.5;0
 6.66667 7.5 2.5;0
 7.5 7.5 2.5;0
 7.5 7.5 2.5;0
 7.5 7.5 2.5;0
 8.33333 7.5 2.5;0
 8.33333 7.5 2.5;0
 8.33333 7.5 2.5;0
 9.16667 7.5 2.5;0
 9.16667 7.5 2.5;0
 9.16667 7.5 2.5;0
 10 7.5 2.5;0
 10 7.5 2.5;0
 10 7.5 2.5;0
 5.83333 8.33333 2.5;0
 5.83333 8.33333 2.5;0
 5.83333 8.33333 2.5;0
 6.66667 8.33333 2.5;0
 6.66667 8.33333 2.5;0
 6.66667 8.33333 2.5;0
 7.5 8.33333 2.5;0
 7.5 8.33333 2.5;0
 7.5 8.33333 2.5;0
 8.33333 8.33333 2.5;0
 8.33333 8.33333 2.5;0
 8.33333 8.33333 2.5;0
 9.16667 8.33333 2.5;0
 9.16667 8.33333 2.5;0
 9.16667 8.33333 2.5;0
 10 8.33333 2.5;0
 10 8.33333 2.5;0
 10 8.33333 2.5;0
 5.83333 9.16667 2.5;0
 5.83333 9.16667 2.5;0
 5.83333 9.16667 2.5;0
 6.66667 9.16667 2.5;0
 6.66667 9.16667 2.5;0
 6.66667 9.16667 2.5;0
 7.5 9.16667 2.5;0
 7.5 9.16667 2.5;0
 7.5 9.16667 2.5;0
 8.33333 9.16667 2.5;0
 8.33333 9.16667 2.5;0
 8.33333 9.16667 2.5;0
 9.16667 9.16667 2.5;0
 9.16667 9.16667 2.5;0
 9.16667 9.16667 2.5;0
 10 9.16667 2.5;0
 10 9.16667 2.5;0
 10 9.16667 2.5;0
 5.83333 10 2.5;0
 5.83333 10 2.5;0
 5.83333 10 2.5;0
 6.66667 10 2.5;0
 6.66667 10 2.5;0
 6.66667 10 2.5;0
 7.5 10 2.5;0
 7.5 10 2.5;0
 7.5 10 2.5;0
 8.33333 10 2.5;0
 8.33333 10 2.5;0
 8.33333 10 2.5;0
 9.16667 10 2.5;0
 9.16667 10 2.5;0
 9.16667 10 2.5;0
 10 10 2.5;0
 10 10 2.5;0
 10 10 2.5;0
 5.83333 0 3.33333;0
 5.83333 0 3.33333;0
 5.83333 0 3.33333;0
 6.66667 0 3.33333;0
 6.66667 0 3.33333;0
 6.66667 0 3.33333;0
 7.5 0 3.33333;0
 7.5 0 3.33333;0
 7.5 0 3.33333;0
 8.33333 0 3.33333;0
 8.33333 0 3.33333;0
 8.33333 0 3.33333;0
 9.16667 0 3.33333;0
 9.16667 0 3.33333;0
 9.16667 0 3.33333;0
 10 0 3.33333;0
 10 0 3.33333;0
 10 0 3.33333;0
 5.83333 0.833333 3.33333;0
 5.83333 0.833333 3.33333;0
 5.83333 0.833333 3.33333;0
 6.66667 0.833333 3.33333;0
 6.66667 0.833333 3.33333;0
 6.66667 0.833333 3.33333;0
 7.5 0.833333 3.33333;0
 7.5 0.833333 3.33333;0
 7.5 0.833333 3.33333;0
 8.33333 0.833333 3.33333;0
 8.33333 0.833333 3.33333;0
 8.33333 0.833333 3.33333;0
 9.16667 0.833333 3.33333;0
 9.16667 0.833333 3.33333;0
 9.16667 0.833333 3.33333;0
 10 0.833333 3.33333;0
 10 0.833333 3.33333;0
 10 0.833333 3.33333;0
 5.83333 1.66667 3.33333;0
 5.83333 1.66667 3.33333;0
 5.83333 1.66667 3.33333;0
 6.66667 1.66667 3.33333;0
 6.66667 1.66667 3.33333;0
 6.66667 1.66667 3.33333;0
 7.5 1.66667 3.33333;0
 7.5 1.66667 3.33333;0
 7.5 1.66667 3.33333;0
 8.33333 1.66667 3.33333;0
 8.33333 1.66667 3.33333;0
 8.33333 1.66667 3.33333;0
 9.16667 1.66667 3.33333;0
 9.16667 1.66667 3.33333;0
 9.16667 1.66667 3.33333;0
 10 1.66667 3.33333;0
 10 1.66667 3.33333;0
 10 1.66667 3.33333;0
 5.83333 2.5 3.33333;0
 5.83333 2.5 3.33333;0
 5.83333 2.5 3.33333;0
 6.66667 2.5 3.33333;0
 6.66667 2.5 3.33333;0
 6.66667 2.5 3.33333;0
 7.5 2.5 3.33333;0
 7.5 2.5 3.33333;0
 7.5 2.5 3.33333;0
 8.33333 2.5 3.33333;0
 8.33333 2.5 3.33333;0
 8.33333 2.5 3.33333;0
